,composer,description,symphony,file,part,tempo,bpm,duration,zero_crossings,spectral_centroid_avg,spectral_bw_avg,Chroma_A,Chroma_A#,Chroma_B,Chroma_C,Chroma_C#,Chroma_D,Chroma_D#,Chroma_E,Chroma_F,Chroma_F#,Chroma_G,Chroma_G#,MFCC_0,MFCC_1,MFCC_10,MFCC_11,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_SD_0,MFCC_SD_1,MFCC_SD_10,MFCC_SD_11,MFCC_SD_2,MFCC_SD_3,MFCC_SD_4,MFCC_SD_5,MFCC_SD_6,MFCC_SD_7,MFCC_SD_8,MFCC_SD_9,Chroma_SD_A,Chroma_SD_A#,Chroma_SD_B,Chroma_SD_C,Chroma_SD_C#,Chroma_SD_D,Chroma_SD_D#,Chroma_SD_E,Chroma_SD_F,Chroma_SD_F#,Chroma_SD_G,Chroma_SD_G#
26,beethoven,Beethoven  Ludwig van(1770-1827),Sonata No. 11 Bb major Opus 22,beethoven_opus22_3.mp3,3. Movement,Minuetto,123.046875,184.9991836734694,183292,552.6205123348516,690.4564744059272,0.34445905673175725,0.3469834279124726,0.20289645253769825,0.14276667214236963,0.17149723958504373,0.25973107880712576,0.22935316466349606,0.19807974454845734,0.2705236643080207,0.24827247522565307,0.1665342055388388,0.1960081804256351,-429.3496453951402,185.2059186926726,-3.092851202287961,-4.111087396945129,60.44166900910634,-9.318986014881853,-11.572146008296444,-0.5983370910230866,-4.669866873965651,-12.911324906686643,-12.57605967320824,-6.642931190088542,51.2035457612359,44.43468832107069,8.563853071581322,9.607139456275037,20.41976449566957,13.310084172311447,7.424514493390356,6.660793814488224,7.435613196842248,6.9435500023459635,6.848142022130128,8.427026296741515,0.16892666830980868,0.19441910459478062,0.14846545939463265,0.12930989814433608,0.1294076328817833,0.17539948631364677,0.15045489282267657,0.16994545549087087,0.1967384807397092,0.1461670800355348,0.1614363311388211,0.13948481949652405
27,beethoven,Beethoven  Ludwig van(1770-1827),Sonata No. 11 Bb major Opus 22,beethoven_opus22_4.mp3,4. Movement,Rondo-Allegretto,114.84375,286.1453061224489,301332,591.5575736505773,687.1365351447735,0.34433574783779897,0.3764659092201077,0.25405894227266573,0.1717236570196766,0.16933935388906637,0.23604618013578535,0.22877005387170526,0.22180207023705542,0.2955729965716879,0.2318317357234413,0.14480769694267298,0.1863797304245616,-419.9804092550567,217.07505201275166,-3.437224688450547,-2.302293322737259,59.79540307285928,-16.538806914902754,-10.613883215812141,1.652670990928794,-4.145600035871177,-11.446447514461402,-11.799211272720791,-7.809871990629473,52.81769983587613,44.7847600942476,8.99533332932175,10.342322501433692,20.87586247163326,10.183894304195727,9.843238754526231,7.8896754137756435,8.404310072607833,6.688013739978236,7.429919340586289,9.05058857820301,0.1466912978047747,0.17026414564493442,0.1318158939427391,0.14319171673849443,0.12677509085418448,0.1496640464289369,0.1450040246833529,0.13664790199982568,0.16124629181731961,0.1457882870148454,0.17437734408363845,0.13678518439394513
28,beethoven,Beethoven  Ludwig van(1770-1827),Sonata No. 14 C# minor(Moonlight) Opus 27/2,mond_1.mp3,1. Movement,Adagio sostenuto,143.5546875,368.1697959183674,312122,494.04275294429,737.0696839545692,0.33699468181226466,0.0767587737188233,0.06884436604451225,0.2327760226696985,0.27671589048201684,0.20636368927620774,0.26260327234943664,0.28164841855664796,0.17165095739186573,0.12872093689662484,0.2696020840985601,0.42595408114079647,-490.01122794054277,218.54282237018663,-6.864611047863545,-7.403951868256433,91.46741002306884,0.09373417845862951,-16.17689963722789,3.862072910176832,12.018160388561927,1.1252506054226055,-9.456720679688566,-9.800402073976993,22.512442943066354,20.286155009805867,7.266945928647498,5.4774184287758105,11.203497457106238,8.301626953803938,6.322202279754883,6.9121659633976265,8.29328094547155,6.714443673283513,5.573514578571898,7.5574892104094,0.1231660300936666,0.1256643422161105,0.1337520613738192,0.14816026022510936,0.1792786847403394,0.13210181541005223,0.13483520298746723,0.17507689656998826,0.13218994369502676,0.1760208666455615,0.13320219433249114,0.13635313468094257
29,beethoven,Beethoven  Ludwig van(1770-1827),Sonata No. 14 C# minor(Moonlight) Opus 27/2,mond_2.mp3,2. Movement,Allegretto,105.46875,126.17142857142859,132338,621.4519241028822,737.5633829561737,0.2966577120843632,0.2257104798239696,0.20047113585907372,0.29981442779161505,0.27781016450808754,0.22261955482706583,0.22267772901057617,0.17632510837920742,0.22973256550576968,0.24597905726298122,0.31219176486332223,0.33804871749010795,-391.4181459272748,235.72680978182927,-4.559078666452309,-6.108017221170417,33.757507102530596,-26.41213692845789,-0.1373119078337739,2.942297401921703,-7.735598627641362,-8.420033565638526,-7.760130148245679,-6.847314480797065,60.229693962631025,43.611893561242745,7.293326461280869,7.47226991123964,20.608519282523805,10.321632127836743,12.074077027945782,9.805280010980363,7.963431525992359,8.170533705420338,6.606786080260299,6.442216603795014,0.09211040757182036,0.17321913022835117,0.1161955704671564,0.10741231502931986,0.13640505288222568,0.09787612913542483,0.13559270448417235,0.0968622350952436,0.14543077823324813,0.14595934706113523,0.10944021721765111,0.15691144193114925
30,beethoven,Beethoven  Ludwig van(1770-1827),Sonata No. 14 C# minor(Moonlight) Opus 27/2,mond_3.mp3,3. Movement,Presto agitato,109.95678191489357,414.27591836734695,443928,629.8785021559344,683.6490642774128,0.3301176034737481,0.1594434684813726,0.13082817700267946,0.28223574716278815,0.29836211760042797,0.23398696499369534,0.2747860383111356,0.25323843793165446,0.15731842429190016,0.149014685031713,0.3226720404762927,0.41178515774095614,-336.75167061218195,240.17049690726955,-3.127950579241138,-3.8847414721373044,30.794159759371382,-20.475729845801247,2.396537802249792,2.849981358329688,-3.6306788296755523,-5.438245512892328,-4.092714210905458,-1.8426124408387141,43.926026709381624,15.31524582304851,6.953469268053775,6.46560621791587,29.853113026855166,9.496387718564819,9.419888569543645,11.889819613265024,11.201823133633512,8.302041955635092,6.953937506596251,6.610083551993811,0.0907920031926176,0.1327076476625268,0.10752773214960831,0.1274961885595536,0.1394098859622792,0.09596654522556562,0.12228875048827641,0.12727036400838265,0.12349434446233384,0.1281456765250091,0.08397478615731557,0.1121987476601591
31,beethoven,Beethoven  Ludwig van(1770-1827),Sonata No. 21 C major(Waldstein) Opus 53,waldstein_1.mp3,1. Movement,Allegro con brio,105.46875,621.6881632653061,702612,636.2478471663661,695.8665484747658,0.19208192868354818,0.14477565578767196,0.23106317760035228,0.28012434161970357,0.19688458162175615,0.20993022585740267,0.21283841031864,0.26280072101988283,0.27173752631551795,0.2961701781045597,0.3331338206702079,0.3030649683179862,-405.28481803809,225.89271464759886,-2.829420727838833,-6.692911368586566,74.76558905396108,-3.4587903585919344,-8.148670598363823,5.17174783370509,8.207142965648188,0.9875085824466957,-3.229365152312675,-1.8166646328886904,42.55837238110828,18.513291793529405,8.89127045206883,8.751954604212617,33.458339666065505,14.923900813429842,9.905230668021176,7.667549719377752,6.962170025932447,8.823325199044126,8.962835408868475,7.614424382600104,0.14996018572798953,0.12428763480002106,0.13134529282748783,0.14840849812562745,0.10801700627270185,0.1415547875636005,0.10538172112728929,0.17647963353802212,0.1722818059630932,0.12823692690388125,0.20077884510138397,0.10533596716995186
32,beethoven,Beethoven  Ludwig van(1770-1827),Sonata No. 21 C major(Waldstein) Opus 53,waldstein_2.mp3,2. Movement,Adagio molto,87.5926906779661,247.66693877551018,192828,450.7239717220269,895.9258673827823,0.15747209910919346,0.20057559823464863,0.22825251405632968,0.21924584655902,0.11699566624763352,0.0862264202101214,0.3130261440405022,0.4342742908307185,0.3524866646026247,0.15182452953907616,0.09697182500251356,0.15875953678476767,-545.7252464944991,176.03992399977457,-3.9877741875221924,-7.180476347922842,83.64024381667633,14.830674797706203,-2.6276834881013533,4.652576984423678,5.489089784334628,-2.6931142897520517,-7.445724874499529,-5.455857561838311,57.96412167518522,61.15477744246087,6.840907463275392,6.3436975049368325,26.366683161119404,17.040022193548516,9.141546283389669,6.685221011478708,6.6065603913926285,6.377269317320247,7.406883988588113,7.508063115215085,0.20929571529114344,0.18081706102097897,0.17317716750865392,0.16327340377974883,0.15277513891183853,0.12867193518357425,0.18950319506366803,0.17684287971503532,0.17605682057598482,0.1664500427136326,0.15250432710234646,0.15168071341260603
33,beethoven,Beethoven  Ludwig van(1770-1827),Sonata No. 21 C major(Waldstein) Opus 53,waldstein_3.mp3,3. Movement,Allegro moderato,105.46875,581.9559183673471,610616,580.7416323241242,692.7820427678224,0.04039804041708381,0.0919671726396739,0.2362386825159754,0.23372086928084163,0.13088647892389996,0.17126118269300616,0.1975857837019815,0.19635213459710302,0.16105187432356569,0.35758292187044355,0.5263679383619589,0.3533499032078016,-486.5092314309168,233.8269306396583,-5.747407151523241,-6.252099499465793,83.34702931183372,-8.007637138974872,-13.017396424564184,4.293961675630822,0.9271670010028191,-11.72824673989939,-14.58671772470167,-9.288787780952559,16.678567276116148,12.763689426619015,9.281018715229893,8.738231588032189,16.504987466617038,10.884554827028687,6.3452990891117205,6.8152954941057295,9.423601544923004,8.176387749760126,8.569035710328418,9.43797443071136,0.09664954459334464,0.10346589340438618,0.12153616560274288,0.13255211018543403,0.10488827415866425,0.1355782328543047,0.12349823437965621,0.19863353228156277,0.16218156157751748,0.09942843877934063,0.12854255574993012,0.10250711523302782
34,beethoven,Beethoven  Ludwig van(1770-1827),Sonata No. 23 F minor(Appassionata) Opus 57,appass_1.mp3,1. Movement,Allegro assai,120.18531976744184,562.5469387755102,588102,605.6380866790672,749.5084444301442,0.16992102708803386,0.13747606171359006,0.1685187781947628,0.26026745710125826,0.2538152938500187,0.18545856891729526,0.17722601369334898,0.28443540050898286,0.3262896601229335,0.2896384368069744,0.27155329738797085,0.23248674765872013,-513.7375957907752,170.7978973126987,-4.114974078099903,-2.3325894190852243,76.80569129923131,8.087028916966386,-8.644179254521966,-1.0883928348265217,0.8348790768991647,-5.186818928334527,-8.906139428969661,-7.240598496665415,66.54249360704624,69.14572035598637,7.979042521516389,8.457893300678853,29.965734733441426,23.765457456974943,14.255188133839907,7.323667742118367,9.729195991625671,10.243568921427475,9.043412785431226,8.44892783919849,0.14233642902745355,0.18313681785614602,0.14395007413500743,0.1835508587349841,0.18565418700295996,0.16757984584413682,0.1576206535657274,0.1700621784212657,0.17773185434612568,0.15457185031542167,0.15659886073679405,0.1492705490527726
35,beethoven,Beethoven  Ludwig van(1770-1827),Sonata No. 23 F minor(Appassionata) Opus 57,appass_2.mp3,2. Movement,Andante con moto,103.359375,371.77469387755104,333476,533.5795527375543,697.6810000476538,0.17535754900254794,0.10195127055896229,0.0736738006527272,0.3003871556643441,0.383789059148836,0.3408444681763213,0.2139126919715397,0.2660011722518976,0.29780791265836826,0.24790721973173194,0.15912619257351346,0.2419671107649716,-479.44829857400504,230.4571585642003,-2.4171552071634315,-4.0264456077395945,88.230461523174,-4.001370121170123,-11.046065965539414,11.823591746641947,15.179455063856595,2.2941969333010817,-5.474525140451135,-4.223774782835289,38.82919061102372,33.1627558466701,4.674409123673442,5.2186603932938525,9.145129869985183,15.624801418249103,7.19605303753718,7.2200591708101465,6.077505277047261,5.831195851712702,4.8477323719311,4.2458489253214315,0.09627762028844422,0.15589146529166487,0.09359512507423201,0.10403340282101413,0.15996359077319314,0.09822004245849496,0.2258421110480871,0.13190980231874286,0.18831624614833103,0.14291881645922844,0.11340623147336146,0.1537845619040558
36,beethoven,Beethoven  Ludwig van(1770-1827),Sonata No. 23 F minor(Appassionata) Opus 57,appass_3.mp3,3. Movement,Allegro ma non troppo,139.6748310810811,468.76734693877546,508932,622.6793364921892,693.51308982101,0.23818946855027115,0.2679272647464664,0.23621160043052367,0.2761862845293592,0.22333963032327395,0.10826288592310425,0.16184087986629417,0.2786146450884812,0.2809440303813813,0.25182989857640126,0.2897627062795621,0.2674580976069147,-400.5296565309729,222.79612986127842,-4.253366166034995,-5.315291522952156,58.95678435395793,-9.72610122644611,-7.7117671734682744,2.307069187147574,3.7798356717749018,-1.3192504797548168,-4.28362364095644,-4.117448262127739,63.93743559697261,33.24687765213534,10.177976018193954,9.092745060702882,34.8230504994327,15.533816431998837,14.093586126428226,7.913426125118663,9.214075243105007,9.369328051188555,7.426660788377226,8.093742731109106,0.14161431265808788,0.19399331294794178,0.12891430033840617,0.16905410010311023,0.1549567879197291,0.09275192582414245,0.11358316279405739,0.175141116325075,0.17864831201690848,0.12832308613371193,0.16908749730284411,0.14174957725078316
37,beethoven,Beethoven  Ludwig van(1770-1827),Sonata No. 26 Eb major(Les Adieux) Opus 81a,beethoven_les_adieux_1.mp3,1. Movement,Adagio,123.046875,345.18204081632655,363008,585.3456160666095,724.2128046735878,0.18187267881865404,0.2819895930782833,0.2598101679685345,0.17886921272742384,0.13354081162881953,0.19342206224222622,0.25070808630597174,0.18930437290490656,0.1842224072450421,0.3118983198515883,0.345089276682315,0.23870504288781563,-483.33466533267426,203.06673007999706,-5.886313541439966,-6.990312841912925,72.29893268768399,-2.065033064994953,-5.017248645978033,5.638992414748922,0.7116650957077554,-7.971205897261291,-9.473027021324258,-6.955242618001986,48.41609008810404,39.3379785615294,6.891794665337066,7.293248031290144,19.36075903453273,21.553276981397556,10.499085698378073,10.097201326961956,13.173395286739153,10.344904829874219,6.403817337146756,6.7003342998751725,0.18188313569772777,0.20028593453375432,0.1693605705384825,0.1803777460742999,0.14660472153655302,0.1379967394029347,0.1414988018061578,0.15400397217968123,0.17021968799220555,0.13961121427785889,0.1888480524315211,0.15449180989609246
38,beethoven,Beethoven  Ludwig van(1770-1827),Sonata No. 26 Eb major(Les Adieux) Opus 81a,beethoven_les_adieux_2.mp3,2. Movement,Andante espressivo,123.046875,176.24816326530612,187066,547.0446106208914,780.6334396063522,0.2322007486696548,0.20875886994228302,0.204945334075452,0.19522626532126316,0.13690515680443296,0.22289453656469055,0.2047088908758164,0.12211979633549691,0.20675543150386735,0.32051677038612014,0.26912348024782956,0.29917040562592023,-487.7953167598338,184.5220945842159,-5.7372115117600355,-4.610379023771717,76.497279609309,5.254091088024606,-8.124914381847042,-1.7409775429162808,-3.6999755243086994,-11.359499549190696,-14.238909788099203,-10.542472508429146,31.510326557840056,26.722260762939936,6.616902069577263,10.057893845426767,12.513684928886821,12.139576432486006,5.308443722680681,6.8215190892069995,8.730163345165098,7.1580411963552955,7.3800482081489065,7.521714549050725,0.2584195835641373,0.16369171319852174,0.19279927738831362,0.16840937482326349,0.13948909731129705,0.20026108391869848,0.17789019350420013,0.13994280885674115,0.187928730303215,0.13106358924799855,0.20661981586600095,0.15699466533598336
39,beethoven,Beethoven  Ludwig van(1770-1827),Sonata No. 26 Eb major(Les Adieux) Opus 81a,beethoven_les_adieux_3.mp3,3. Movement,Vivacissimamente,109.95678191489357,304.2742857142857,345640,660.3124700241916,686.6925912911005,0.33313598844521636,0.34826978586802804,0.22541678577154312,0.1255457892624782,0.15356719323128257,0.23615885290994412,0.25210657877325104,0.21586519797499074,0.2631736769465508,0.23206028502803644,0.27751403872922403,0.3184083201600668,-361.1321501845308,245.7522175169649,-0.5651367637817247,-0.8782797348852474,37.16154408837937,-29.25606560069673,-4.27220231905516,-0.08822513437841473,-9.892113030745973,-8.778319846032723,-5.411217773030087,-3.1095325278484816,37.37350329238837,21.846037032645388,7.36985634203195,9.132440318287472,20.53662414150914,10.587293210741164,14.006837055213087,10.747188460883647,10.120320045208,10.821593043926406,8.651487875321498,7.722226054678401,0.10155643573943629,0.17890897589512605,0.10236195040248806,0.15791633037415168,0.11516971235446781,0.15402856934304343,0.12022998517477554,0.1156313966910398,0.15745688238938266,0.09248627128922786,0.148769348844806,0.11001518257014631
40,beethoven,Beethoven  Ludwig van(1770-1827),For Elise,elise.mp3,For Elise,Poco moto,135.99917763157896,167.60163265306122,168700,545.9583776242183,701.4601411346275,0.25972402044884596,0.19469500516534868,0.16757452744005644,0.14171823428668404,0.08163552389676416,0.16149745454377573,0.4011115729933673,0.4698892682789398,0.30005230065786453,0.06558252928066645,0.10165649358837195,0.23103952607774939,-474.3287584625235,215.72001159582422,-3.673462079503093,-3.8921691303772086,68.86934243042882,-13.3939768503819,-11.236582027199722,5.183266739297471,-1.61675776039206,-13.062673587802418,-12.425809043651693,-6.368604254437054,47.70460671431918,48.48526663055957,6.265367698434322,10.52887045756546,18.048885173419162,7.789956026658083,6.6739079544287625,8.17874316198561,9.646652376241718,6.150700814270744,5.459045080209858,6.371361307858741,0.2049344173295252,0.12907345830475145,0.14260015006477506,0.13263445511055783,0.13222181407594724,0.19404824275909358,0.13256932219612075,0.1751522521021657,0.12133960387233725,0.11200339816347299,0.15437290141584736,0.15139337260832628
41,beethoven,Beethoven  Ludwig van(1770-1827),Sonata No. 27 E minor Opus 90,beethoven_opus90_1.mp3,1. Movement,Mit Lebhaftigkeit und durchaus mit Empfindung und Ausdruck,151.9990808823529,295.0791836734694,293070,540.9462451268095,723.0503862193691,0.20453097725533323,0.22610776521979387,0.2525772107317437,0.2278309772703234,0.14235636473711458,0.1380640910292623,0.24000645968709888,0.2647077641163009,0.23198725828265893,0.30205925456169497,0.31989014421975803,0.24401888568328214,-434.9687874343357,205.07398191724118,-6.2709117384571815,-6.474160514533584,69.09340198400223,-5.443331431289049,-6.856768037864074,4.318529873989089,-0.32397539152047194,-9.952146070440596,-13.11207905568651,-9.856308132962749,56.09706025421314,47.31060108101692,7.17358847345178,7.436529078293802,23.633335635825887,16.304919690518094,11.091913808781332,9.759580585428486,8.34761141431057,8.167316241604876,7.1502462949823125,7.580155368564642,0.20344489836689894,0.15373301473597328,0.1490501668069117,0.1363428704477502,0.14519187036927303,0.1528058533290232,0.1669194588421509,0.2354713339533905,0.1420198322569144,0.13150683682509165,0.16534813957684963,0.1379680292446015
42,beethoven,Beethoven  Ludwig van(1770-1827),Sonata No. 27 E minor Opus 90,beethoven_opus90_2.mp3,2. Movement,Nicht zu geschwind und sehr singbar vorgetragen,139.6748310810811,496.66612244897965,496902,530.535298362917,634.9079276621401,0.27885815477463316,0.28945896497203416,0.3079682456843021,0.23070329161240344,0.11547555351057134,0.13704992263700227,0.31261443481277923,0.3454324087324789,0.2547058863804568,0.16600683957427412,0.16178878525510076,0.24214076954666405,-445.8960838429226,221.67872529471296,-3.701694073963293,-6.0877730638502205,79.48318831526606,-5.973477856120871,-11.01398993090346,3.962922492043832,1.285498473339976,-7.940316012079075,-8.855761904085869,-4.855212763604707,51.24345865706865,50.21729467874587,6.746242974961551,6.834953226831138,22.826754290849376,12.646143415793295,7.456912330796792,7.2566118842327985,7.3853871115613625,7.129453094411184,6.018988876801366,6.552218752361524,0.17149541013729963,0.13411696631771658,0.14665943173657928,0.10020638841431138,0.14610729707056974,0.13761851383725332,0.1483204653135828,0.18912070179320628,0.12977131412925924,0.16857143625680432,0.1200821383829923,0.16521700957865001
43,beethoven,Beethoven  Ludwig van(1770-1827),Sonata No. 29 Bb major(Hammerklavier) Opus 106,beethoven_hammerklavier_1.mp3,1. Movement,Allegro,112.34714673913044,595.3306122448978,774374,681.8950161820923,724.6316700998241,0.3151710542678026,0.3577361539012762,0.22072940202195282,0.15624667462922587,0.17660963218404485,0.2552542876773782,0.2454514051952924,0.2627586532075125,0.3280199410451978,0.2926430459555148,0.22084671802152595,0.17845200363377642,-358.9072431176949,219.2171490494893,-2.6255526636654016,-1.5319068046695912,36.27103207294445,-21.013633409610584,-7.533646533920089,-0.05271105435691228,0.7064851506015489,-1.3563101269427909,-3.959208007658945,-3.9607050046385703,70.82061428938665,45.13241216628169,8.652154632667603,9.825363413897971,31.391978219389358,13.226794536639224,14.221958949010059,8.214428046472573,7.847730089847645,10.004073246703372,10.098483295054303,8.575841660627118,0.11390295582467566,0.14481716249577578,0.09664938548640681,0.14454930599866925,0.1230325200026235,0.13266402028526234,0.12979177591470292,0.11145461149573603,0.14049353421833305,0.09340611725461131,0.16467532803532134,0.13527949010154475
44,beethoven,Beethoven  Ludwig van(1770-1827),Sonata No. 29 Bb major(Hammerklavier) Opus 106,beethoven_hammerklavier_2.mp3,2. Movement,Scherzo,114.84375,138.0048979591837,154132,588.2152039517972,759.6774488965335,0.2676365448537273,0.28669293658070905,0.25582230009812307,0.23100932566665897,0.1835988976513819,0.21890576371362402,0.19842265737327924,0.23247124844367376,0.3028526811239116,0.3149381277516505,0.2272752866051407,0.20663689878714028,-402.42471692900335,209.61071748520342,-4.640930035467234,-5.429069718679468,56.08225672180973,-13.952467083514007,-8.847873190447576,2.0937566093182522,-0.17699453873696366,-4.4258794510305455,-5.421463085809465,-4.884095137344872,56.15486837924768,42.981234136513585,7.466750153625862,7.675804003295371,26.02243399545581,17.108058360866274,10.742857194576484,8.17468121689289,10.367454692476157,10.656304213626052,9.399580479793224,7.38894402194168,0.17886947470141554,0.17268203635879228,0.11593178604250792,0.14379842796991263,0.11454211058145558,0.147561359757985,0.12776739284897895,0.14869820269008183,0.20405407402916304,0.10144556497516505,0.1773078611794908,0.12015543074381259
45,beethoven,Beethoven  Ludwig van(1770-1827),Sonata No. 29 Bb major(Hammerklavier) Opus 106,beethoven_hammerklavier_3.mp3,3. Movement,Adagio sostenuto,90.66611842105264,765.7273469387757,725502,476.0778634921714,663.8364396762463,0.3118424132439094,0.20636743359291898,0.18722693030457072,0.26770056203952153,0.2700907892928343,0.24362821248430425,0.17039782605188036,0.16347419744811295,0.2207448602908773,0.2366778558337131,0.1660921996094829,0.31191534031489915,-482.6451603597175,211.76429078398036,-3.2846941948629444,-6.203854646133135,98.86957752197294,18.084728786755164,-1.1836664345239287,5.50342647686228,4.463418499034334,-3.433213330412547,-6.131697356633407,-3.742365421108707,42.07667908690292,36.73794408468534,4.764945625072816,4.991020481324924,10.478642762792315,19.15301763802167,10.18422523821514,6.790503215893971,7.226821644410889,7.891215909268373,7.451233610734951,6.233312829823823,0.18257242680668537,0.14316892508218224,0.20021526182065538,0.14739603518500383,0.1958928372673846,0.1624550212735238,0.1566916975873349,0.17710001159041985,0.19925807011833435,0.1652419226679032,0.11405595472087292,0.1393637648342274
46,beethoven,Beethoven  Ludwig van(1770-1827),Sonata No. 29 Bb major(Hammerklavier) Opus 106,beethoven_hammerklavier_4.mp3,4. Movement,Largo - Allegro,132.51201923076923,645.6424489795918,692146,616.5181928184808,724.6185748142537,0.14501153670324263,0.17650799401371392,0.15507333701547188,0.18639030686147726,0.16508939034591752,0.17251570609541259,0.1508305540851519,0.25188836451676194,0.40936825369571966,0.40467807873915956,0.19943364394080848,0.09892480317023997,-555.4677374325777,204.0420277857999,-2.4931816362382913,1.1411065107347964,80.1273608807683,0.8765287670406248,-12.281053479158535,-2.968004221346053,0.29198461838326134,-0.8821857574465837,-1.7753200481893547,-2.8171122182070154,45.00476673580871,38.75838027947123,8.319895258370641,9.950299218401996,22.867139134614913,23.260093426750014,12.02292710570213,9.081562913227726,9.0268968581499,10.923709958057673,9.176277480562556,8.73856348758351,0.15621713674952523,0.20129758902672637,0.18455108896463696,0.13442874472316443,0.19337895363023633,0.15581609300620078,0.17238054514166473,0.1927492915035226,0.20093679757136151,0.16632383611533366,0.16476958501411895,0.15531501533051817
47,borodin,Borodin  Alexander(1833-1887),Petite Suite,bor_ps1.mp3,In the monastery,Andante religioso,83.35433467741936,261.32897959183674,235808,554.0050078653621,1170.8445630262129,0.22669360249534318,0.07667590466365658,0.10555367324096927,0.3372986030890514,0.4217906819190454,0.28324854961148827,0.1737575925012556,0.17766820191314872,0.17709632484243412,0.14010384140917892,0.2243089452615332,0.29187574164885943,-543.8347672641451,182.0902613414011,-3.8228535748613943,-4.095728023483272,44.07698561080409,-12.54263734726344,-1.9300741054226596,3.901819221222285,-1.7384837881204043,-1.8288822736271602,-1.1349387232566899,-3.1685893915366594,57.6509351359383,43.283426104484015,9.653012948819955,8.915437465136643,20.367255395486907,12.613182829399877,11.878421191217264,11.608231054891172,9.295189798860019,6.195211418525274,8.091345402310795,10.46176990677735,0.11898512957442134,0.10812105626573704,0.1478006248367336,0.20103639869385337,0.19561702057585956,0.15431829550879475,0.19385258819304987,0.1725411010610413,0.13246507215180076,0.18829329826265803,0.13046683051042188,0.15448392558325238
48,borodin,Borodin  Alexander(1833-1887),Petite Suite,bor_ps2.mp3,Intermezzo,Tempo di minuetto,129.19921875,165.53795918367348,173936,651.1113924093053,917.4181439505844,0.2703545031747381,0.1967147827574011,0.1840672212915578,0.23337980100907996,0.2097615049426634,0.2523221258320112,0.2371328812554511,0.2893757798141683,0.26550943142833183,0.20906383062285716,0.2661389640325136,0.29028954830903736,-409.83829148834366,227.93147987577498,-10.972347067518482,-8.307316822765634,24.62934272515065,-24.57767285756515,7.599892335132237,3.6746039451108246,-8.64415637227133,-3.6941987579253808,-5.4343276113727494,-12.073765907360551,49.41104296509659,36.13860361872264,6.593581444783523,6.474610593161195,15.706061334096656,8.20631647006513,9.142071211800051,8.44576521881684,6.782810784285235,6.638798359123612,6.14862018140818,6.127219211586208,0.17513492286814922,0.13991795395816986,0.12547490944687653,0.1428212975718893,0.14756428997329574,0.1703370563608261,0.17114762892227636,0.1421082012436423,0.1617889485665807,0.13009248647371044,0.1885978612887839,0.1326312672984124
49,borodin,Borodin  Alexander(1833-1887),Petite Suite,bor_ps3.mp3,Mazurka,Allegro,172.265625,160.20897959183677,176982,684.6188298287598,904.11819912844,0.14008342872062957,0.12568222624608671,0.21948862427037075,0.25666914402863433,0.17860277275069694,0.19076959581868924,0.1372654256647758,0.17375852739111775,0.17206275982623143,0.33703050340224155,0.4683673535183891,0.3640308377449534,-420.12707092692597,198.72456358038716,-10.213506143951456,-5.832809048018792,20.232233522231702,-21.928709620685662,-0.15210576881630877,-7.42355850208973,-14.308447088766535,-7.075152348079178,-7.598746150609571,-12.266162531333023,70.420437707454,49.412081974860655,9.035528765856352,9.70676756369695,19.57608063150621,8.918465949459081,11.653294016786946,11.876160561369282,11.107947307619366,8.84812719414963,7.276559277761339,8.636526110514705,0.1645163876487011,0.11682016101492002,0.14036364855583452,0.15457308561336014,0.12221893484012597,0.14501941109666538,0.11412443259918048,0.14086325212027326,0.14650986312379286,0.11435073165644699,0.17889984714265234,0.1357578798194326
50,borodin,Borodin  Alexander(1833-1887),Petite Suite,bor_ps4.mp3,Mazurka,Allegretto,129.19921875,191.92163265306127,188254,632.6411280398734,935.5633058024105,0.2947193781234562,0.2338987662689996,0.22535835453821706,0.2937547043268444,0.24905689176998844,0.18121864509613816,0.13206843511059516,0.175881556809017,0.2117136296481142,0.1824827492497096,0.20716130403340685,0.27697393046907387,-465.4938586463513,209.88350850814456,-11.617203018458486,-10.559525405401986,23.80349393527632,-24.44727026432783,4.496761023109421,1.6847506902114349,-10.314819713629191,-6.554152227092573,-8.899068657531933,-14.34992831245551,52.283146244863794,39.687331244519484,6.151011158701747,6.614292939210281,14.78929603847971,9.316320373023768,7.859421151921385,10.267384435810303,7.528742242706665,7.196709132221338,6.5075528161073,7.723971507182749,0.18798102810450357,0.18877897470958768,0.15868305764753984,0.20371203332985371,0.19744773618431832,0.17557760919769608,0.15756097007368722,0.16425969345696284,0.20934201772381716,0.1563737054441276,0.15471201860937778,0.16990887570953536
